index,plant,county,distance,cost,fpfactor,adjusted_cost
65.0_218,9103,48435,423.5751423676121,72.56264046441544,0.999621725,72.55577830621002
65.0_95,9103,48187,366.1636054359681,63.56050069086934,0.982622612,63.28437182037447
65.0_248,9103,48495,583.2436092437964,97.59868605850204,1.085356379,99.68135366777992
65.0_64,9103,48127,552.4061575700442,92.76336784436656,1.099399124,95.0685172201215
65.0_249,9103,48497,82.22680453790394,19.03915698287552,0.991122168,18.99690037359662
65.0_107,9103,48211,457.1941783866408,77.83411163,1.04359769,78.68245849756752
65.0_188,9103,48375,541.4397531,91.04383356647972,0.901322509,88.79783929963926
65.0_38,9103,48075,359.5717703301009,62.52689970823344,0.861781095,60.36629980555423
65.0_245,9103,48489,701.5823881005934,116.1542288088735,0.953058938,114.79112809485362
65.0_11,9103,48021,297.8267563075101,52.84526991294119,0.985209434,52.649867049832395
65.0_134,9103,48267,366.97835494383054,63.68825356672316,1.004056276,63.752837850329314
65.0_208,9103,48415,371.6736863092543,64.42448240666845,1.017359929,64.70408351677882
65.0_179,9103,48357,526.4867544017415,88.69920055956167,1.001839,88.73998001701892
65.0_99,9103,48195,560.9281598628107,94.09961940441984,1.00368673,94.18634937688155
65.0_104,9103,48205,621.6082764127632,103.61427307600022,0.960449857,102.589783246751
65.0_31,9103,48061,737.2839003309064,121.75223263181417,0.966362591,120.7283752203893
65.0_158,9103,48321,442.6075661836931,75.54692809332394,0.982253066,75.21174650663019
65.0_27,9103,48053,248.9665957322291,45.18398755813712,0.997404449,45.154668222114495
65.0_190,9103,48379,108.84648523626682,23.21312791591544,0.97190578,23.050089235275973
65.0_106,9103,48209,317.9682467957439,56.00345940434099,1.002208546,56.03438095840439
65.0_157,9103,48319,313.6759293476701,55.33042322232765,1.05357543,56.0715110263822
65.0_238,9103,48475,597.0119905190484,99.75757082835008,1.002947638,99.83108312999042
65.0_60,9103,48119,137.40213766907266,27.69065958051773,1.022164026,27.844093705242663
65.0_178,9103,48355,562.9973511837585,94.42406899,0.971536234,93.75215283887519
65.0_30,9103,48059,233.6544487186985,42.783040030586896,1.012555832,42.91733419635523
65.0_14,9103,48027,198.63915491547036,37.29263538589423,0.930886183,36.64827629151712
65.0_37,9103,48073,197.47906034758995,37.11073233976911,0.977448969,36.9015110209124
65.0_71,9103,48139,49.15334435204762,13.853232214089417,0.980405337,13.785369859915459
65.0_152,9103,48303,463.5623560373034,78.83264307796343,0.88395385,76.54558689708297
65.0_222,9103,48443,562.8552105045063,94.40178130696393,1.145222819,97.82910450696863
65.0_53,9103,48105,479.864992,81.38889946,1.077595915,82.96776099111042
65.0_7,9103,48013,455.5827536033103,77.58143991763588,0.987426709,77.33757641256501
65.0_69,9103,48135,536.0185356798352,90.19378565416442,0.952319846,89.11867225670603
65.0_21,9103,48041,241.94565083892812,44.083102080238966,0.979666245,43.859008330904075
65.0_4,9103,48007,514.9142691328108,86.88463269592386,0.956384852,85.93726116743426
65.0_57,9103,48113,16.14268285322445,8.677154291,1.002947638,8.683548568430005
65.0_115,9103,48227,424.470000424708,72.70295437583454,0.923125718,71.30570752160428
65.0_173,9103,48345,384.3410568243536,66.41072848253978,1.145222819,68.82181678305929
65.0_203,9103,48405,303.7989727258385,53.78171456899821,0.97375351,53.4288192605937
65.0_159,9103,48323,550.6346992713324,92.48560285042468,0.992969898,92.32305704503219
65.0_73,9103,48143,133.05667691411284,27.00929051800364,1.017359929,27.126510359436868
65.0_63,9103,48125,369.0972134320624,64.02049097562823,1.063922715,65.04358187532702
65.0_28,9103,48055,331.5908371800902,58.13948413511349,0.981144428,57.86542082782537
65.0_58,9103,48115,468.2860996157185,79.57332695824194,0.954906668,78.6762703455238
65.0_32,9103,48063,185.84446024709817,35.28642486,0.938277101,34.74192975057378
65.0_67,9103,48131,583.8844267341261,97.69916636133996,0.988904893,97.4281706851925
65.0_117,9103,48231,89.76387840567102,20.220971580905964,0.980405337,20.121915799990855
65.0_167,9103,48333,210.0916905479504,39.08839512400843,0.988904893,38.979972642418645
65.0_233,9103,48465,511.5528934570031,86.35756835864532,0.99186126,86.18185790966952
65.0_186,9103,48371,589.634049,98.60070821517644,1.053944975,99.93046140008894
65.0_12,9103,48023,230.92355297089736,42.35483506443246,1.071313634,43.109954365911285
65.0_93,9103,48183,202.73655767806815,37.93510890861731,0.957493489,37.531986627589724
65.0_40,9103,48079,555.8379875,93.30147941729513,1.015881745,93.67192699335219
65.0_122,9103,48241,356.83024371941906,62.09702782078269,1.002947638,62.14278771050559
65.0_98,9103,48193,161.1264630563558,31.410638256993398,1.025859485,31.613703989205185
65.0_35,9103,48069,529.8262419965323,89.22283284162589,0.989274439,88.98359160756698
65.0_216,9103,48431,400.0620284008204,68.87577977834118,1.056531797,69.84919767850266
65.0_214,9103,48427,709.7078558100159,117.42830367178382,0.978188061,116.78796892264322
65.0_52,9103,48103,545.9680894,91.75387754,0.995556719,91.65195547481255
65.0_172,9103,48343,210.84395343138544,39.20635009,0.974862148,38.959959233494345
65.0_23,9103,48045,440.5124648989759,75.21841581839189,1.019577205,75.58655740495487
65.0_226,9103,48451,364.5388734,63.30574239787732,1.025859485,63.71500587186526
65.0_164,9103,48327,342.5948454136104,59.86491469283126,1.049140878,60.60036831018147
65.0_184,9103,48367,80.08195432033608,18.702844065928957,1.007382189,18.73736104836201
65.0_236,9103,48471,260.45005750119134,46.98459652026006,0.969318959,46.62421243720843
65.0_24,9103,48047,647.9686476502985,107.74758423688056,0.934581642,105.98541672706969
65.0_142,9103,48283,532.3013524170691,89.61093062042532,1.007012643,89.76803298676002
65.0_70,9103,48137,444.33847313731263,75.81833462873925,1.145222819,78.57097270040695
65.0_144,9103,48287,272.8780514405676,48.933308304099874,1.010338556,49.05978324114167
65.0_198,9103,48395,197.8229891048311,37.16466043,0.959341219,36.78689298265931
65.0_252,9103,48503,168.54554460017306,32.57395163646795,1.026229031,32.78754743328431
65.0_13,9103,48025,488.6502713071514,82.7664329,0.969318959,82.13159281969284
65.0_39,9103,48077,162.34464090644866,31.60164877267826,0.999991271,31.601579809980226
65.0_204,9103,48407,296.0841613644595,52.57203069858791,1.005534459,52.64477013569992
65.0_232,9103,48463,464.0393017118808,78.90742824931401,1.018468567,79.27175503066904
65.0_105,9103,48207,263.7748426454899,47.50592345532577,1.028076761,47.83937657006064
65.0_213,9103,48425,98.57217685,21.60211443149861,0.977448969,21.48032694344604
65.0_15,9103,48029,397.6558463366551,68.49848997876649,1.001839,68.52998215953423
65.0_92,9103,48181,98.18740948063342,21.54178283551331,0.974492602,21.404414128409556
65.0_9,9103,48017,565.3796076520536,94.79760725381529,1.004056276,94.89373856860556
65.0_128,9103,48253,274.4442201271118,49.17888385,0.980774883,48.942516401013584
65.0_124,9103,48245,415.2331168127487,71.25460929066746,0.96192804,70.57640863198498
65.0_201,9103,48401,218.54392703391375,40.41370739245199,1.00368673,40.45095599931574
65.0_88,9103,48173,441.82924712532855,75.42488751879351,1.120463242,77.6963691382933
65.0_87,9103,48171,331.5665411304724,58.135674509970286,1.043967236,58.77469074027005
65.0_77,9103,48151,323.4771969079484,56.86726382,1.071313634,57.88111662966023
65.0_108,9103,48213,120.30068909505462,25.009149232228005,0.987426709,24.9305374044882
65.0_209,9103,48417,225.3159529582967,41.47556232927343,1.028815853,41.774350756066596
65.0_182,9103,48363,127.73215645663832,26.174404710254564,0.986687617,26.087293785179586
65.0_244,9103,48487,257.79516123865903,46.56830828766952,0.943450744,45.909957490957936
65.0_78,9103,48153,429.7704267414393,73.53406221778987,0.999252179,73.52031463880442
65.0_181,9103,48361,412.4540250624927,70.81884718227624,0.949733025,69.92888487706617
65.0_200,9103,48399,303.4912371276397,53.73346156940373,1.024750847,54.065948740924895
65.0_42,9103,48083,260.5519549238138,47.00057405526498,1.024381302,47.28705785281868
65.0_156,9103,48317,472.5818359527934,80.24689922269276,1.100507762,82.26325828477086
65.0_242,9103,48483,422.9735432896528,72.46830961600295,0.957863035,71.70491095952829
65.0_55,9103,48109,729.0174388302653,120.4560499159602,1.231327019,127.42223465285377
65.0_168,9103,48335,376.5593766723156,65.19055957319527,1.024750847,65.5939399646554
65.0_116,9103,48229,809.2607204459389,133.03821154407305,1.086095471,135.9017084150442
65.0_230,9103,48459,188.2749052960864,35.66751909902836,0.968210321,35.38405435330724
65.0_146,9103,48291,354.4957381906068,61.730976915413166,0.964145316,61.1776407478348
65.0_246,9103,48491,243.38838075923596,44.30932240270745,0.998882633,44.29694495904617
65.0_174,9103,48347,254.6706795222326,46.07838896771386,0.985948525,45.916521635058835
65.0_151,9103,48301,632.5735521058137,105.33363036409786,1.071313634,107.211561355017
65.0_126,9103,48249,569.4117164,95.42984266,0.948254841,94.19533456455333
65.0_231,9103,48461,505.3635467259916,85.38707762877958,1.131919165,88.20312562442427
65.0_176,9103,48351,374.9935680756499,64.94504049115803,1.014034016,65.17290042550142
65.0_139,9103,48277,162.4585756533854,31.61951376239643,0.971166688,31.391589935996564
65.0_187,9103,48373,297.44232154295827,52.784990469657394,0.988535347,52.63370006982166
65.0_43,9103,48085,58.10428160146675,15.2567408559056,0.967840775,15.13407961541766
65.0_100,9103,48197,309.3900898575952,54.65840279,1.026968123,55.026911422356065
65.0_162,9103,48311,513.8024098222138,86.71029294720002,1.071313634,88.25619947101737
65.0_51,9103,48101,341.7645895377236,59.734730415558914,1.08979093,61.07563966488699
65.0_83,9103,48163,479.5670407495398,81.34218064673867,1.009229919,81.52987608140187
65.0_91,9103,48179,460.5298362004692,78.35714339799951,0.90575706,76.51099150704225
65.0_56,9103,48111,648.3061099184774,107.800498383911,0.95379803,106.55534953583137
65.0_66,9103,48261,652.0397811785659,108.3859387387269,0.999991271,108.38570221351209
65.0_80,9103,48157,376.82629594697937,65.23241256559362,0.933473004,64.14748345313822
65.0_6,9103,48011,474.7820766870697,80.59189738,0.917952075,78.93879789203952
65.0_44,9103,48087,391.818179451442,67.58314271477215,0.975231694,67.16466272497186
65.0_34,9103,48067,246.13545531347305,44.74006420874964,0.951211209,44.19436079824782
65.0_211,9103,48421,597.5471085,99.84147743304904,0.978927153,99.31549138849888
65.0_223,9103,48445,505.3292344139505,85.38169745,0.955276214,84.42704925873237
65.0_147,9103,48293,140.37156398060225,28.15626618386405,0.996665357,28.132793409880012
65.0_193,9103,48385,425.4102868,72.85039145935644,1.036945863,73.52327160494488
65.0_153,9103,48305,457.04942406069006,77.81141412,0.923495264,76.32317869624067
65.0_143,9103,48285,375.5568357410182,65.03336096687708,1.007382189,65.15338310736777
65.0_177,9103,48353,328.7672659659541,57.69674763843203,0.986687617,57.50472733782774
65.0_84,9103,48165,532.6965269169715,89.67289405622914,1.004425822,89.77211312305857
65.0_170,9103,48339,306.5429254302302,54.21196686839832,0.958232581,53.64589338464669
65.0_48,9103,48095,318.4557480412441,56.079899691194754,1.058379527,56.89837919573961
65.0_101,9103,48199,363.5974869918307,63.15813283687679,0.947885295,62.33526597159062
65.0_102,9103,48201,355.0527957390614,61.81832364,0.963406224,61.25278216800558
65.0_145,9103,48289,186.76826088100725,35.43127697177572,1.013294924,35.5490410054164
65.0_19,9103,48037,247.40024038502796,44.938382745513216,0.968949413,44.5895419547435
65.0_130,9103,48257,64.97956183447052,16.33478608771135,0.982253066,16.262312995060668
65.0_1,9103,48001,161.96041685707038,31.541402369573262,0.956384852,31.197481636454143
65.0_206,9103,48411,251.57303608414225,45.59267789,1.090530022,46.62455442310515
65.0_207,9103,48413,398.2005033679669,68.58389230357015,1.056531797,69.55318497286397
65.0_45,9103,48089,351.66414087340013,61.286981924262825,0.995187174,61.21324102924617
65.0_166,9103,48331,220.1625534136707,40.66750831279784,0.963406224,40.29546389037868
65.0_149,9103,48297,502.8160799722757,84.98763436334815,1.062814078,86.32223933683186
65.0_17,9103,48033,419.9555172257329,71.99508256235414,0.999991271,71.99492545108522
65.0_160,9103,48307,285.9110283934392,50.97688153807975,1.040271776,51.49011392669978
65.0_127,9103,48251,58.53545907,15.324349564672591,0.979666245,15.24644917227699
65.0_169,9103,48337,123.49573490980674,25.51013301605402,0.990383077,25.44880076982023
65.0_217,9103,48433,312.2358721403212,55.10462198,1.034359042,55.57795748525123
65.0_46,9103,48091,352.06023464923663,61.349089502705766,0.988904893,61.17892082460949
65.0_68,9103,48133,183.5532135884923,34.92715695247994,1.018468567,35.08842058705404
65.0_47,9103,48093,176.74217356528536,33.85918459763551,1.023272664,34.0561829542492
65.0_135,9103,48269,322.16984849675214,56.6622713401768,0.999991271,56.662147688935164
65.0_239,9103,48477,288.24191537866426,51.34236505513519,0.985209434,51.152519395399175
65.0_240,9103,48479,600.8312251,100.35642752511484,0.973014418,99.67938337406332
65.0_76,9103,48149,320.9774899845828,56.47530930152756,1.031033128,56.91346067712604
65.0_103,9103,48203,243.1444210412517,44.27106947310859,1.020685842,44.50001556018153
65.0_189,9103,48377,758.2666373326202,125.04232973452513,1.161113293,130.0788251115054
65.0_8,9103,48015,326.15592501869423,57.28728888745648,0.97560124,56.93785418430255
65.0_191,9103,48381,518.3062143172599,87.41649033789874,0.899105233,85.21152373174873
65.0_112,9103,48221,91.0706367760192,20.42587153880348,0.998143541,20.41639159054072
65.0_235,9103,48469,440.7253410668151,75.25179484,0.940863923,74.1392708564884
65.0_118,9103,48233,529.2742059446942,89.13627348501784,0.943081198,87.86789100963995
65.0_50,9103,48099,172.83024032850778,33.24579273139474,0.918321621,32.56692711667716
65.0_121,9103,48239,424.51420940121153,72.70988635165334,1.022164026,73.11277230454212
65.0_221,9103,48441,281.0541850099031,50.21532758336031,0.985948525,50.03892772832172
65.0_253,9103,48505,674.5811418413509,111.92042832422446,1.008860373,112.16834250954255
65.0_205,9103,48409,530.7780704852044,89.37207972741595,0.994448082,89.24803311288193
65.0_94,9103,48185,263.4334647482454,47.45239533692244,1.006643097,47.53120305319882
65.0_140,9103,48279,522.5105655392151,88.07573339913542,0.953058938,87.04214128358934
66.0_79,9104,48155,290.49534938999136,51.69570393133672,1.071313634,52.61735605871965
66.0_16,9104,48031,301.25647967586565,53.38305118124784,0.995556719,53.32375220698893
66.0_111,9104,48219,504.4353758420853,85.24154025985999,0.862520187,82.3117925061706
66.0_150,9104,48299,272.4354516726405,48.86390857736267,1.024011756,49.15723563985415
66.0_219,9104,48437,479.7353470921823,81.36857111287523,0.949363479,80.33851577290096
66.0_225,9104,48449,201.4789344694556,37.73791335330818,1.001099908,37.74829041150833
66.0_175,9104,48349,91.72411931681086,20.528337723932488,1.040641322,20.73691241982326
66.0_20,9104,48039,419.2294552640257,71.88123591,0.942342106,70.84510573982806
66.0_109,9104,48215,709.6289845406568,117.41593664193525,0.967471229,116.46108761324125
66.0_5,9104,48009,183.0829657292376,34.853421999829884,1.002578092,34.87588583193748
66.0_196,9104,48391,487.2272207214127,82.54329831,0.996665357,82.4744852020234
66.0_2,9104,48003,528.0852863217523,88.94985066484533,1.032511312,89.67281975167488
66.0_85,9104,48167,418.5021190140457,71.76718944979372,0.961558494,71.07747973883437
66.0_62,9104,48123,404.5196210418723,69.57473114165441,1.005534459,69.67099576588929
66.0_90,9104,48177,364.46211165253936,63.29370614606413,0.979296699,62.96610898362725
66.0_241,9104,48481,389.5514037376298,67.22771185711522,0.969688505,66.71826874416062
66.0_75,9104,48147,130.17555851949007,26.557530612613725,0.942342106,26.174717791372764
66.0_154,9104,48313,221.13505526956595,40.81999678645124,1.008121281,40.902874452531705
66.0_171,9104,48341,565.0073965450945,94.73924448233782,0.919060713,92.82221275750805
66.0_229,9104,48457,332.1338548511742,58.22462940792553,1.002208546,58.256777351020624
66.0_148,9104,48295,493.87286140520297,83.58533601237356,1.023272664,84.07164937245933
66.0_26,9104,48051,250.18380361450207,45.37484598268564,0.981144428,45.16095381383178
66.0_125,9104,48247,649.3431387889465,107.9631047055686,1.058379527,109.53881345210925
66.0_224,9104,48447,209.4938540162508,38.99465424355613,1.071313634,39.689866868726504
66.0_137,9104,48273,589.9153758354489,98.64482031,0.981144428,98.17981918205443
66.0_210,9104,48419,291.41535700218054,51.83996129771787,0.97560124,51.52375360418979
66.0_86,9104,48169,401.5462060654978,69.10849911491128,1.00368673,69.17219520914676
66.0_129,9104,48255,430.2314965329487,73.60635804769369,1.005904005,73.71500112418003
66.0_195,9104,48389,647.3507045925006,107.65069064935976,1.053944975,109.10249410331286
66.0_114,9104,48225,217.9592242810552,40.32202589098867,1.018099021,40.50447318932956
66.0_72,9104,48141,872.8286668942054,143.00567748608267,1.065400899,145.34385245350614
66.0_33,9104,48065,497.21168541507296,84.10886424419755,0.924234356,82.515723677805
66.0_163,9104,48325,422.239940066768,72.35328049,0.9656235,71.73146735330889
66.0_243,9104,48485,208.8242394604014,38.88965855543626,0.920169351,38.11351188496904
66.0_36,9104,48071,403.499348991416,69.41475229252194,0.982622612,69.11319052164419
66.0_65,9104,48129,429.03445647606486,73.41866194195397,0.906865698,71.7092129835195
66.0_113,9104,48223,145.86140721512902,29.017074634104773,1.046923603,29.3574710566928
66.0_141,9104,48281,203.69271776147667,38.08503498927558,0.920538897,37.328465267265216
66.0_74,9104,48145,162.98060290300376,31.701367733180376,0.97560124,31.507999217431973
66.0_215,9104,48429,168.5119042912424,32.56867682970952,1.000360816,32.57161465463426
66.0_227,9104,48453,273.8267973826018,49.08207184599817,1.002208546,49.10917184935997
66.0_197,9104,48393,490.29699911614057,83.02464013,1.281954811,88.87693930904929
66.0_54,9104,48107,409.63313915321606,70.37653174190108,0.973014418,69.9017438248519
66.0_133,9104,48265,367.7346574146357,63.80684193618925,1.014773108,64.04249827795482
66.0_250,9104,48499,155.40085171654636,30.51286132356391,0.970058051,30.284457689165354
66.0_120,9104,48237,120.31349111080613,25.011156590702235,1.010338556,25.075801401461675
66.0_155,9104,48315,251.3920084121764,45.56429272187821,0.938277101,44.86120266245848
66.0_96,9104,48189,469.9193221172435,79.82941655322237,0.854759722,76.93080489003043
66.0_123,9104,48243,708.6929238937238,117.26916215669128,1.215436544,123.58517790989457
66.0_220,9104,48439,24.357105898410925,9.965177367489716,0.994448082,9.951345905589775
66.0_237,9104,48473,316.60125241285766,55.78911442836437,0.992969898,55.69106363713411
66.0_192,9104,48383,449.3364234944206,76.60201418341657,0.997404449,76.55230807478762
66.0_212,9104,48423,170.54633225709767,32.88767551684876,0.95379803,32.50780666744896
66.0_234,9104,48467,114.11475226191205,24.03919317498852,0.97560124,23.89256154877097
66.0_49,9104,48097,103.1096726246053,22.31359462095579,0.992969898,22.274377909412795
66.0_254,9104,48507,500.506702569262,84.62552355282324,1.092008206,86.57208420379975
66.0_97,9104,48191,393.0852702724841,67.78182279348837,0.921647535,66.45410456897262
66.0_131,9104,48259,346.4944827049365,60.476378552515904,1.00368673,60.53211857229113
66.0_89,9104,48175,452.0014564614116,77.01989185317004,1.108268226,79.10459361758367
66.0_251,9104,48501,543.6107139,91.38424062115683,1.056531797,92.67576945610543
66.0_138,9104,48275,270.5824127410352,48.57335172486114,1.071313634,49.439337281626145
66.0_161,9104,48309,130.43337076458667,26.597955621065505,0.942342106,26.21456009461148
66.0_22,9104,48043,673.7158041347425,111.78474320930611,1.186611962,116.99983577229482
66.0_183,9104,48365,264.34283188691234,47.59498427505688,0.943081198,46.917721903520615
66.0_10,9104,48019,391.0038920515969,67.45546229754224,1.045075873,68.21561576046233
66.0_185,9104,48369,569.5929069696522,95.45825337812944,0.970058051,94.74370183956019
66.0_199,9104,48397,62.26257814009592,15.90876253414707,0.990013531,15.869044443178165
66.0_228,9104,48455,255.22340047601452,46.16505571707536,0.977818515,45.90905334434725
66.0_18,9104,48035,106.83739586705842,22.89810232548936,1.009969011,22.955170183979842
66.0_41,9104,48081,341.48920176851965,59.691549561626175,1.045445419,60.36972643177302
66.0_81,9104,48159,177.51912855348172,33.981011285707375,0.98373125,33.84280414136879
66.0_110,9104,48217,81.38508218954141,18.90717476056541,0.966732137,18.749924435652524
66.0_29,9104,48057,470.5247192472066,79.92434293690236,0.977448969,79.47374885309618
66.0_119,9104,48235,404.3329728356689,69.54546466786665,1.095334119,71.20297856900582
66.0_165,9104,48329,479.6141134634876,81.34956165712659,0.964145316,80.62037095043789
66.0_25,9104,48049,212.52697444007356,39.47024809567264,1.026968123,39.73635772204379
66.0_247,9104,48493,405.80787380288814,69.77672941653302,0.996295811,69.71211286814284
66.0_180,9104,48359,593.6166020235408,99.22517327455454,0.914995708,97.11653187385932
66.0_82,9104,48161,140.3907658,28.159277029569253,0.980405337,28.02133414363974
66.0_202,9104,48403,337.5222145275065,59.069525217181386,1.002947638,59.11305411147441
66.0_59,9104,48117,572.1146778573527,95.85366752694362,0.914995708,93.81667424101082
66.0_3,9104,48005,281.0723345497866,50.21817343462278,0.98373125,50.013926707356646
66.0_132,9104,48263,353.4811247,61.57188533725403,0.999991271,61.57175097200725
66.0_194,9104,48387,210.62713384395656,39.17235273,1.022903118,39.3966449842282
66.0_136,9104,48271,493.6037268996991,83.54313567136344,0.986318071,83.2573778586902
66.0_61,9104,48121,54.30808452733187,14.66149644170402,0.981144428,14.592383716257949
66.0_218,9104,48435,413.5178112334032,70.98564905366845,0.999621725,70.97893602956951
66.0_95,9104,48187,358.54504878373785,62.36590958,0.982622612,62.094970427813855
66.0_248,9104,48495,574.2168373006425,96.18328652246548,1.085356379,98.23575078693477
66.0_64,9104,48127,543.3555618406247,91.34423273416913,1.099399124,93.61411691322627
66.0_249,9104,48497,79.59425734448959,18.62637308852013,0.991122168,18.58503263575783
66.0_107,9104,48211,456.14665610977073,77.66985994,1.04359769,78.51641655900188
66.0_188,9104,48375,537.8140045321944,90.47531550742772,0.901322509,88.24334622450114
66.0_38,9104,48075,355.94904764467606,61.958856110762426,0.861781095,59.817884799091885
66.0_245,9104,48489,695.1474366701556,115.1452272160098,0.953058938,113.7939674035721
66.0_11,9104,48021,291.3060137476937,51.82281625487819,0.985209434,51.63119405884728
66.0_134,9104,48267,357.0323123132279,62.12871221424314,1.004056276,62.191715015309526
66.0_208,9104,48415,363.4870032835199,63.14080897066332,1.017359929,63.41483896084664
66.0_179,9104,48357,525.3774263677674,88.52525771548771,1.001839,88.5659572027224
66.0_99,9104,48195,559.1878709263306,93.82674177,1.00368673,93.91322023592143
66.0_104,9104,48205,618.1038073155937,103.06477166337729,0.960449857,102.04571504899005
66.0_31,9104,48061,731.0190492207093,120.76990280111136,0.966362591,119.75430614725855
66.0_158,9104,48321,438.9162790241244,74.96813357342984,0.982253066,74.63551994377212
66.0_27,9104,48053,240.07114651493663,43.78917945,0.997404449,43.76076518787234
66.0_190,9104,48379,117.79601535488176,24.616415919357244,0.97190578,24.44352116824476
66.0_106,9104,48209,309.9326322608789,54.74347354,1.002208546,54.77369940987822
66.0_157,9104,48319,303.8264047778688,53.78601591990868,1.05357543,54.50641815263267
66.0_238,9104,48475,587.7317991547546,98.30243507948316,1.002947638,98.37487507776636
66.0_60,9104,48119,147.4347812839001,29.26377998358904,1.022164026,29.425930778692674
66.0_178,9104,48355,556.4300946148717,93.39432193,0.971536234,92.72973339871396
66.0_30,9104,48059,224.3643638676259,41.32635298113493,1.012555832,41.45607466743589
66.0_14,9104,48027,191.14682171571823,36.11783613301143,0.930886183,35.493775753778195
66.0_37,9104,48073,201.84268796892263,37.79494997034245,0.977448969,37.581871198236286
66.0_71,9104,48139,47.18289671164785,13.544265653997977,0.980405337,13.477916823729835
66.0_152,9104,48303,456.8026368,77.77271783808693,0.88395385,75.51641171805036
66.0_222,9104,48443,552.8459711037331,92.83233068905191,1.145222819,96.202673878303
66.0_53,9104,48105,469.8901272872885,79.82483879840224,1.077595915,81.37335914997462
66.0_7,9104,48013,447.4653899346733,76.30863576984274,0.987426709,76.06877309900592
66.0_69,9104,48135,526.9311261706449,88.76887813638479,0.952319846,87.71074969139727
66.0_21,9104,48041,238.76764346476577,43.58478992709748,0.979666245,43.363229317071465
66.0_4,9104,48007,509.2275234915654,85.99294991132872,0.956384852,85.05530110199393
66.0_57,9104,48113,24.964354765083048,10.06039410383347,1.002947638,10.067807703822329
66.0_115,9104,48227,415.6696709729312,71.32306106497485,0.923125718,69.95233378762182
66.0_173,9104,48345,379.0372890854138,65.5790967,1.145222819,67.95999202256189
66.0_203,9104,48405,308.3636073,54.497450134062376,0.97375351,54.13985843907008
66.0_159,9104,48323,541.1278544118286,90.99492779094024,0.992969898,90.835001884977
66.0_73,9104,48143,123.11028164966912,25.44969387,1.017359929,25.560145089663735
66.0_63,9104,48125,362.7362601,63.02309230589066,1.063922715,64.03024409786269
66.0_28,9104,48055,324.4695264155799,57.022861269759645,0.981144428,56.754061603180155
66.0_58,9104,48115,460.1209680933325,78.29303280200952,0.954906668,77.41040937165255
66.0_32,9104,48063,194.8627014483059,36.700486772973726,0.938277101,36.13417166338895
66.0_67,9104,48131,576.2477979214983,96.5017415292576,0.988904893,96.23406724226922
66.0_117,9104,48231,99.72583732754448,21.78300861084655,0.980405337,21.676300932632643
66.0_167,9104,48333,200.12243451709307,37.52521390600867,0.988904893,37.42112734013741
66.0_233,9104,48465,501.5081537182614,84.78255128107244,0.99186126,84.6100454957191
66.0_186,9104,48371,579.8776268810167,97.07089939184112,1.053944975,98.38002120207122
66.0_12,9104,48023,225.9031101687449,41.567628690147785,1.071313634,42.308713354812056
66.0_93,9104,48183,210.2040844501958,39.10601850898961,0.957493489,38.69045340750996
66.0_40,9104,48079,548.8443383206187,92.20487391709874,1.015881745,92.57096749092587
66.0_122,9104,48241,359.95025494905883,62.58624616757058,1.002947638,62.6323665669408
66.0_98,9104,48193,151.32159573883757,29.873233220119644,1.025859485,30.06635982670894
66.0_35,9104,48069,524.4856212577859,88.38542250674953,0.989274439,88.14842669659781
66.0_216,9104,48431,390.6465794517287,67.39943561477476,1.056531797,68.35198841779702
66.0_214,9104,48427,702.1480631621379,116.2429267647651,0.978188061,115.60905585782146
66.0_52,9104,48103,536.5313859403502,90.27420067,0.995556719,90.1739222598432
66.0_172,9104,48343,220.1086711410709,40.65905956233436,0.974862148,40.40353920690008
66.0_23,9104,48045,435.8598747895038,74.48888881540721,1.019577205,74.85345987704756
66.0_226,9104,48451,354.6621834918622,61.75707557,1.025859485,62.15632711233657
66.0_164,9104,48327,332.54401323008994,58.288942318772826,1.049140878,59.00503476958179
66.0_184,9104,48367,72.09502300322855,17.45049174,1.007382189,17.482697447041904
66.0_236,9104,48471,259.9459477934453,46.90555202340686,0.969318959,46.54577423221741
66.0_24,9104,48047,640.8147737,106.62585545456142,0.934581642,104.88203335851573
66.0_142,9104,48283,523.8153390584852,88.28032213201111,1.007012643,88.4350917277703
66.0_70,9104,48137,434.4000067120387,74.25998122667768,1.145222819,76.95604217983399
66.0_144,9104,48287,267.27388974534955,48.0545747,1.010338556,48.17877842789804
66.0_198,9104,48395,194.2397679,36.602810677161656,0.959341219,36.230754261334866
66.0_252,9104,48503,162.3113828458956,31.59643390253722,1.026229031,31.803619863616994
66.0_13,9104,48025,481.7736550827992,81.68817819,0.969318959,81.06160860393433
66.0_39,9104,48077,160.6433378720408,31.334884137355356,0.999991271,31.334815756804446
66.0_204,9104,48407,296.40850494159304,52.62288783239857,1.005534459,52.69569763619107
66.0_232,9104,48463,454.5700867603712,77.42265356647047,1.018468567,77.78012493264801
66.0_105,9104,48207,256.76246963391657,46.40638205009243,1.028076761,46.73211727451622
66.0_213,9104,48425,88.53400687368355,20.0281274937038,0.977448969,19.915213762708184
66.0_15,9104,48029,389.26281229055,67.18246066401171,1.001839,67.21334780030199
66.0_92,9104,48181,106.02060570945444,22.77002948,0.974492602,22.624828428895476
66.0_9,9104,48017,559.070901,93.80840086823574,1.004056276,93.9035290594958
66.0_128,9104,48253,266.2121145746519,47.88808815157105,0.980774883,47.65792462716598
66.0_124,9104,48245,416.3829246,71.43489937036493,0.96192804,70.7549827125068
